days,date,circ_supply,network_gas_burn,day_locked_pledge,day_renewed_pledge,network_locked_pledge,network_locked,network_locked_reward,disbursed_reserve,total_vest,network_RBP,network_QAP,day_onboarded_power_QAP,day_renewed_power_QAP,cum_simple_reward,network_baseline,capped_power,cum_capped_power,network_time,cum_baseline_reward,cum_network_reward,day_network_reward,day_pledge_per_QAP,day_rewards_per_sector,1y_return_per_sector,1y_sector_roi
1002,2023-07-14,457914917.09714156,37758532.41860789,574725.4336138224,205852.549547478,154340199.37382156,184551765.52625918,30211566.15243683,17066618.96177341,370515792.49675447,2.9533209220614195e+18,8.928105559406705e+18,5.5394275416657096e+16,3.091323140684726e+16,89684154.40923004,2.1383296183567565e+19,2.9533209220614195e+18,8.016689948759929e+21,966.6758549107869,202958649.1742507,292642803.5834807,105341.69851863384,0.22880298897741333,0.0004054066314804546,0.07667936671351416,0.3351327142019272
1003,2023-07-15,458453301.8910978,37780406.33255472,1067698.4648656123,699499.1342205786,154242065.94831952,184364696.33863676,30122630.390316438,17066618.96177341,370783773.6542887,2.9433571476905134e+18,8.965725902652013e+18,5.5394275416657096e+16,2.6660898257021652e+16,89760203.67532943,2.142394235861676e+19,2.9433571476905134e+18,8.01963330590762e+21,966.8383308871086,202987808.27089772,292748011.94622713,105208.36274641752,0.22838519997017326,0.00040319454970436547,0.07638832418601264,0.3344714289541916
1004,2023-07-16,457796998.1917559,37802280.24650155,1300077.7571707137,932189.5724646919,155337905.97746187,185371431.8399668,30033525.862504132,17066618.96177341,371051754.81182295,2.857587392959742e+18,8.927544705838508e+18,5.5394275416657096e+16,1.4036320834524413e+17,89836228.8752218,2.1464665795446923e+19,2.857587392959742e+18,8.022490893300579e+21,966.9960243483599,203016107.62940606,292852336.5046279,104324.55840075016,0.22819220361850512,0.00040151739925341955,0.07609922304292716,0.33348739280396666
1005,2023-07-17,457895125.79329616,37824154.16044838,530645.8817962136,164009.04371207338,155678790.0321545,185623617.44676268,29944827.414607376,17066618.96177341,371319735.9693572,2.8490350891532027e+18,8.966419160741613e+18,5.5394275416657096e+16,2.4779730770327492e+16,89912230.01652315,2.1505466640920162e+19,2.8490350891532027e+18,8.025339928389733e+21,967.1531988603432,203044312.4528535,292956542.4693767,104205.9647487998,0.2274160233686123,0.00039932213974900205,0.07581155967828049,0.3333606777364128
1006,2023-07-18,457983330.8818078,37846028.07439521,519779.95832616393,153809.1835367932,156029076.2400197,185885615.20378253,29856538.963762023,17066618.96177341,371587717.12689143,2.841304285459356e+18,9.006292801066844e+18,5.5394275416657096e+16,2.3280952637138668e+16,89988207.1068469,2.154634504217774e+19,2.841304285459356e+18,8.028181232675193e+21,967.3099001735125,203072430.9644738,293060638.0713207,104095.60194402933,0.22700288030693908,0.0003971331742215444,0.07552582612121213,0.33270866880231137
1007,2023-07-19,458151036.93858594,37867901.98834204,507840.0372858781,142541.3394199538,156299347.37827232,186068017.55272597,29768670.17445286,17066618.96177341,371855698.2844257,2.835173834683633e+18,9.04753992897826e+18,5.5394275416657096e+16,2.1220721257860084e+16,90064160.1538041,2.1587301146640613e+19,2.835173834683633e+18,8.031016406509877e+21,967.4662169183052,203100479.0796508,293164639.2334549,104001.16213417053,0.22658600713585605,0.000394964017727369,0.07524204674511317,0.3320683730482954
1008,2023-07-20,458266169.2075159,37889775.90228887,551149.9296674915,186459.0427438603,156621670.14510208,186302857.6921959,29681187.54709301,17066618.96177341,372123679.4419599,2.824832694178179e+18,9.08405289250764e+18,5.5394275416657096e+16,2.8321967830916908e+16,90140089.1650034,2.1628335102009967e+19,2.824832694178179e+18,8.033841239204054e+21,967.6219173708683,203128415.2332639,293268504.3982673,103865.16481244564,0.22620899660909466,0.00039286207717353737,0.07496020829480578,0.33137589317166893
1009,2023-07-21,458421780.4147596,37911649.8162357,534499.5677370598,170456.24228275113,156902996.92680746,186497094.76449546,29594097.8376872,17066618.96177341,372391660.59949416,2.815680180717932e+18,9.122155636264403e+18,5.5394275416657096e+16,2.5937297489840276e+16,90215994.1480511,2.1669447056267727e+19,2.815680180717932e+18,8.036656919384773e+21,967.7770675503543,203156251.28617212,293372245.43422323,103741.03595590591,0.2258073297852981,0.0003907535669858299,0.07468023821482557,0.33072548302941696
1010,2023-07-22,458477255.0623356,37933523.73018253,551882.4943400141,188454.3119744376,157283940.01811442,186791322.72307348,29507382.704958282,17066618.96177341,372659641.7570284,2.804336436790795e+18,9.158400250083514e+18,5.5394275416657096e+16,2.8724492396320596e+16,90291875.11055101,2.171063715767713e+19,2.804336436790795e+18,8.039461255821564e+21,967.9315472410606,203183965.68623874,293475840.79678977,103595.3625665307,0.2254257713042323,0.00038866062376905153,0.0744021421941747,0.3300516252587746
1011,2023-07-23,458575734.9421846,37955397.64412936,500273.3187080036,137536.3669176613,157621372.25773746,187042449.9746847,29421077.71694646,17066618.96177341,372927622.91456264,2.798061716345612e+18,9.199792225575959e+18,5.5394275416657096e+16,2.1003449886315612e+16,90367732.06010455,2.175190555478321e+19,2.798061716345612e+18,8.042259317537909e+21,968.0856361292143,203211608.624558,293579340.6846626,103499.88787281513,0.22499701758305146,0.0003865553679071947,0.07412591409826631,0.32945287406267404
1012,2023-07-24,458667625.5448247,37977271.55807619,493547.2764842771,131466.8794641103,157964892.4534544,187300079.10766727,29335186.6542121,17066618.96177341,373195604.0720969,2.792597363457891e+18,9.241777853651425e+18,5.5394275416657096e+16,2.0112971011788228e+16,90443565.00431076,2.17932523964134e+19,2.792597363457891e+18,8.045051914901367e+21,968.2393791518285,203239188.17238712,293682753.17669785,103412.49203526974,0.22458977243077152,0.00038447431074215585,0.07385154305807369,0.32882861164498484
1013,2023-07-25,458762071.1964008,37999145.47202302,482566.08831093996,121146.39130962404,158305359.9508962,187555071.2846406,29249711.333743628,17066618.96177341,373463585.2296311,2.787682106677081e+18,9.284793507350045e+18,5.5394275416657096e+16,1.856793257705319e+16,90519373.95076627,2.183467783167799e+19,2.787682106677081e+18,8.047839597008044e+21,968.3928068152063,203266709.8108937,293786083.76166,103330.5849621296,0.22417995608031477,0.0003823899650434428,0.07357902065472938,0.32821409166646875
1014,2023-07-26,458879158.60735476,38021019.38596985,475770.1641867112,115007.3409327309,158622692.59882328,187787348.79325426,29164656.19443021,17066618.96177341,373731566.38716537,2.783672352697326e+18,9.328415046575645e+18,5.5394275416657096e+16,1.7659104286585576e+16,90595158.90706529,2.187618200997073e+19,2.783672352697326e+18,8.050623269360742e+21,968.5459691969212,203294182.53057492,293889341.4376402,103257.6759802103,0.22377251307416485,0.00038033328421317833,0.07330830776916214,0.3276019327041547
1015,2023-07-27,459027795.88228345,38042893.29991668,487131.0467909272,127006.09220958008,158907981.6823874,187987991.750547,29080010.068158824,17066618.96177341,373999547.5446996,2.778463100251144e+18,9.370785304704322e+18,5.5394275416657096e+16,1.9536025931970308e+16,90670919.88079964,2.1917765080969327e+19,2.778463100251144e+18,8.053401732460993e+21,968.6988005457077,203321594.5454745,293992514.4262741,103172.98863393068,0.22337685845931582,0.0003783030750183591,0.0730391428217107,0.32697721386843437
1016,2023-07-28,459107557.41332525,38064767.21386351,512146.6919219233,152634.10420732436,159261648.06589156,188257397.7009675,28995749.635075156,17066618.96177341,374267528.70223385,2.770401261093965e+18,9.410500841934215e+18,5.5394275416657096e+16,2.3518107280147188e+16,90746656.87955871,2.1959427194636018e+19,2.770401261093965e+18,8.056172133722087e+21,968.8511442964025,203348917.78459024,294095574.6641489,103060.23787480593,0.2229970220020567,0.0003762948294677949,0.07277173668148448,0.326335015724171
1017,2023-07-29,459258491.67004216,38086641.12781034,480679.57558210846,121830.35794821897,159543653.23315236,188455549.41750863,28911896.184355497,17066618.96177341,374535509.8597681,2.7654992946599557e+18,9.453357438439764e+18,5.5394275416657096e+16,1.8806518366660684e+16,90822369.9109296,2.2001168501218075e+19,2.7654992946599557e+18,8.058937633016747e+21,969.0031745447161,203376183.48288995,294198553.3938196,102978.7296706438,0.22258554947636894,0.00037429265020325997,0.07250606757966122,0.3257447204018018
1018,2023-07-30,459578688.99799186,38108515.04175717,727234.0787885453,368992.5918683348,159655899.658827,188484318.79141966,28828419.13259187,17066618.96177341,374803491.01730233,2.7567588506700083e+18,9.492430407848444e+18,5.5394275416657096e+16,2.4481959011967028e+16,90898058.9824968,2.2042989151248384e+19,2.7567588506700083e+18,8.061694391867418e+21,969.154680624559,203403353.86959612,294301412.8520929,102859.45827335119,0.22220858871348967,0.0003723202513051268,0.0722421989615007,0.325109841072111
1019,2023-07-31,459443847.4090003,38130388.955703996,841407.4084879467,483641.4265573279,160222608.42317164,188967675.81478152,28745067.391609095,17066618.96177341,375071472.1748366,2.7143064455875656e+18,9.497901981948727e+18,5.5394275416657096e+16,7.488405197455888e+16,90973724.10184263,2.2084889295545954e+19,2.7143064455875656e+18,8.064408698313006e+21,969.3038110264397,203430096.94103318,294403821.0428758,102408.19078290462,0.22191364439095526,0.00037047325280133923,0.07198006252114061,0.3243606886755016
1020,2023-08-01,459557442.51656014,38152262.869650826,563394.1054690073,206447.73668682802,160540375.29683942,189202427.62600094,28662052.32916073,17066618.96177341,375339453.3323708,2.7005228441267077e+18,9.531937263810896e+18,5.5394275416657096e+16,3.2038490331734692e+16,91049365.27654679,2.2126869085216494e+19,2.7005228441267077e+18,8.067109221157132e+21,969.4521422234468,203456695.44152093,294506060.7180677,102239.67519187927,0.22140525804360198,0.000368542972241279,0.07171955959140672,0.3239288905111855
1021,2023-08-02,459580631.7533056,38174136.783597656,537806.5324490122,181491.49660632346,160948051.46251747,189527443.77198395,28579392.309465695,17066618.96177341,375607434.48990506,2.6894648907594204e+18,9.568521237598425e+18,5.5394275416657096e+16,2.821545244369249e+16,91124982.51418683,2.2168928671652913e+19,2.6894648907594204e+18,8.069798686047892e+21,969.5998245271153,203483176.343022,294608158.85720885,102098.13914114237,0.2210136573870209,0.0003666256531850256,0.07146067504968216,0.32333148953119273
1022,2023-08-03,459712090.0703517,38196010.697544485,458244.8961829532,102628.30620027085,161246983.70813638,189744128.36795872,28497144.659821548,17066618.96177341,375875415.6474393,2.6864288780211195e+18,9.61325792875281e+18,5.5394275416657096e+16,1.5986376393406358e+16,91200575.8223376,2.221106820653592e+19,2.6864288780211195e+18,8.072485114925913e+21,969.7472987827024,203509618.7043047,294710194.5266423,102035.66943347454,0.22058042819802037,0.00036469622805520267,0.07120339298892109,0.3228001394801904
1023,2023-08-04,459860309.5966606,38217884.611491315,480364.537137022,125362.9414799386,161528677.75187978,189943971.5097672,28415293.757886637,17066618.96177341,376143396.80497354,2.6815818184490225e+18,9.655611156105953e+18,5.5394275416657096e+16,1.956157209527016e+16,91276145.2085719,2.225328784183454e+19,2.6815818184490225e+18,8.075166696744363e+21,969.8944657758127,203536004.74260035,294812149.95117223,101955.42452991009,0.22019896199115255,0.0003628109764787673,0.07094787967051716,0.32219897418666216
1024,2023-08-05,460044764.98554224,38239758.525438145,518536.86189603875,164136.19448921495,161773654.28962713,190107471.12424156,28333816.834613632,17066618.96177341,376411377.9625078,2.673940707416212e+18,9.695206914790572e+18,5.5394275416657096e+16,2.3697775098058164e+16,91351690.68045978,2.229558772980665e+19,2.673940707416212e+18,8.077840637451779e+21,970.0411724772191,203562307.03048095,294913997.7109407,101847.75976848602,0.21982622063292456,0.00036094767339864335,0.07069403388319385,0.3215905440199595
1025,2023-08-06,460252169.1768217,38261632.439384975,552261.6871218709,198433.26953018736,161995193.86086535,190247879.87816852,28252686.017302364,17066618.96177341,376679359.120042,2.662792649071028e+18,9.731162534010266e+18,5.5394275416657096e+16,2.9157984295444204e+16,91427212.24556917,2.233796802299956e+19,2.662792649071028e+18,8.08050343010085e+21,970.1872269303763,203588491.16699067,295015703.41255987,101705.70161914825,0.21947126781909204,0.00035911241703694694,0.07044183028969071,0.32096151350324
1026,2023-08-07,460223267.1264018,38283506.353331804,608050.6797961578,254776.08222700065,162452535.2600372,190624380.1257824,28171844.865744393,17066618.96177341,376947340.27757627,2.644236713597076e+18,9.759923822763348e+18,5.5394275416657096e+16,3.994947999536411e+16,91502709.91146548,2.238042887425055e+19,2.644236713597076e+18,8.083147666814447e+21,970.3322235120778,203614484.4547008,295117194.3661663,101490.95360642672,0.21912774656290018,0.000357298138383247,0.07019122341470793,0.32032102057216966
1027,2023-08-08,460348814.31421036,38305380.267278634,468087.1846908594,115541.30636160265,162754960.52343038,190846360.015002,28091399.49157084,17066618.96177341,377215321.4351105,2.6402795575048146e+18,9.803215036157878e+18,5.5394275416657096e+16,1.8154593033186588e+16,91578183.68571176,2.2422970436687397e+19,2.6402795575048146e+18,8.085787946371952e+21,970.4769632785718,203640430.51389533,295218614.1996071,101419.83344078064,0.21867573952357397,0.00035547102960592844,0.06994218198886061,0.3198442686931927
1028,2023-08-09,460443315.73331255,38327254.181225464,475484.93536141526,123551.56675232449,163087964.92989781,191099306.84538135,28011341.915482752,17066618.96177341,377483302.59264475,2.6355326359542175e+18,9.845644642450024e+18,5.5394275416657096e+16,1.9447003686768244e+16,91653633.57586862,2.2465592863728976e+19,2.6355326359542175e+18,8.088423479007906e+21,970.6214031535978,203666321.62963262,295319955.20550126,101341.00589418411,0.21829581445777138,0.00035366403876299423,0.06969468874516606,0.3192671784307082
1029,2023-08-10,460585792.63289136,38349128.09517229,460868.22616699175,109569.00907382664,163372532.87486455,191304213.3284337,27931680.453568347,17066618.96177341,377751283.750179,2.63220166547787e+18,9.88952072943843e+18,5.5394275416657096e+16,1.7277282642380934e+16,91729059.58949433,2.250829630908577e+19,2.63220166547787e+18,8.091055680673384e+21,970.7656209420201,203692171.75505057,295421231.3445449,101276.13904362917,0.217902465505935,0.00035186959364995313,0.06944857258719532,0.31871402843444996
1030,2023-08-11,460717689.5174531,38371002.00911912,485621.4876429436,134919.58066215803,163667215.2390461,191519607.6980036,27852392.458956704,17066618.96177341,378019264.90771323,2.6260889718149356e+18,9.93070773982167e+18,5.5394275416657096e+16,2.1310897550120652e+16,91804461.73414476,2.2551080926760444e+19,2.6260889718149356e+18,8.093681769645199e+21,970.909464467893,203717953.62094438,295522415.3550891,101184.01054424047,0.21753196839171968,0.00035009147589590506,0.06920399262515078,0.318132516966573
1031,2023-08-12,460907549.3717583,38392875.92306595,520862.7509393949,170764.56341167307,163903470.38429937,191676944.05652654,27773473.672226377,17066618.96177341,378287246.0652475,2.6196723319063977e+18,9.971542087804547e+18,5.5394275416657096e+16,2.1839891150670264e+16,91879840.01737335,2.25939468710484e+19,2.6196723319063977e+18,8.096301441977105e+21,971.0529173852767,203743664.3069565,295623504.32432985,101088.96924072504,0.2171574957174421,0.00034833032889167246,0.0689609991981865,0.31756214064982674
1032,2023-08-13,461212048.2862395,38414749.83701278,692144.6146888766,342605.67794403114,164024605.53574818,191719471.37117612,27694865.835427135,17066618.96177341,378555227.2227817,2.6056087672973174e+18,1.000440973020618e+19,5.5394275416657096e+16,3.3789949522538096e+16,91955194.44673121,2.2636894296538337e+19,2.6056087672973174e+18,8.098907050744402e+21,971.1955614286245,203769228.86314207,295724423.3098733,100918.98554342985,0.21681060589106207,0.00034660215176580554,0.06871955504403006,0.3169566117930534
