,Unnamed: 0,date,index,Unnamed: 0.1,cum_sum_baseline,cum_sum_realized,effective_baseline_power,new_baseline_power,total_mined_reward,effective_network_time
622,622,2022-05-08,1774153.002445842,1774153.002445842,8.708160634762523e+24,8.708156316164137e+24,8.63093131782136e+18,9.405342634422946e+18,1.828435540844085e+26,1659846.1369671558
623,623,2022-05-09,1777050.823837819,1777050.823837819,8.735298593659272e+24,8.735294271941408e+24,8.648825718024655e+18,9.4232370325693e+18,1.8314294642627214e+26,1662987.14819993
624,624,2022-05-10,1779887.8334497206,1779887.8334497206,8.762456511311748e+24,8.762452186604657e+24,8.666733278759437e+18,9.441144591333028e+18,1.8344543868999693e+26,1666123.971019553
625,625,2022-05-11,1782750.8987430166,1782750.8987430166,8.789664143127677e+24,8.78965980436951e+24,8.684673620335991e+18,9.459084923644492e+18,1.83748297842808e+26,1669260.0436452513
626,626,2022-05-12,1785648.0907180386,1785648.0907180386,8.816937314910474e+24,8.816932967503929e+24,8.702657178073382e+18,9.47706847567926e+18,1.840483172674915e+26,1672397.1754816112
627,627,2022-05-13,1788852.7611731845,1788852.7611731845,8.844243633479013e+24,8.844239272341885e+24,8.720662592349495e+18,9.495073880901616e+18,1.843465368158439e+26,1675531.6316340782
628,628,2022-05-14,1791603.4326687653,1791603.4326687653,8.871624045048962e+24,8.871619678522608e+24,8.738716862540843e+18,9.51312814753938e+18,1.8464598377546364e+26,1678668.1024833857
629,629,2022-05-15,1794257.6819293953,1794257.6819293953,8.899044603497078e+24,8.899040215055504e+24,8.756797605036449e+18,9.53120887558439e+18,1.8494711968569965e+26,1681802.6840265642
630,630,2022-05-16,1797179.6951815642,1797179.6951815642,8.926520297265329e+24,8.926515899643391e+24,8.774914703010651e+18,9.549325967505185e+18,1.852467163476813e+26,1684937.0834497206
631,631,2022-05-17,1799792.4535614525,1799792.4535614525,8.95403933265262e+24,8.954034940670576e+24,8.793060379857697e+18,9.5674716480711e+18,1.855452952037416e+26,1688069.9469273742
632,632,2022-05-18,1802609.6579223503,1802609.6579223503,8.981626553465372e+24,8.981622150891548e+24,8.811251017244919e+18,9.585662278474248e+18,1.858463607529884e+26,1691204.0912906611
633,633,2022-05-19,1805477.6061667835,1805477.6061667835,9.009274165663866e+24,9.009269762708112e+24,8.829481475888758e+18,9.603892736866249e+18,1.861421491901117e+26,1694338.6110721794
634,634,2022-05-20,1808335.399580126,1808335.399580126,9.036941561562678e+24,9.036937132990372e+24,8.847724979634932e+18,9.622136223721218e+18,1.864393268887544e+26,1697468.9020293911
635,635,2022-05-21,1811198.2897588257,1811198.2897588257,9.064706392006268e+24,9.064701952363606e+24,8.866032730391889e+18,9.64044396717853e+18,1.867397127320166e+26,1700603.734358616
636,636,2022-05-22,1814143.6057322612,1814143.6057322607,9.092486654290608e+24,9.092482213345568e+24,8.884350656694302e+18,9.658761892622172e+18,1.87038303020844e+26,1703733.83677036
637,637,2022-05-23,1817094.6862334032,1817094.6862334032,9.120325018204654e+24,9.120320632981136e+24,8.902706894419408e+18,9.677118167089291e+18,1.873392708104124e+26,1706864.0192173305
638,638,2022-05-24,1819986.1053001052,1819986.1053001047,9.148173214932038e+24,9.148168750477348e+24,8.921069615767609e+18,9.695480836193538e+18,1.8763597896151693e+26,1709988.8564408564
639,639,2022-05-25,1822850.695287958,1822850.695287958,9.1761604045771e+24,9.17615593602048e+24,8.939523987151237e+18,9.713935204872411e+18,1.879313645715729e+26,1713122.8164048863
640,640,2022-05-26,1825699.0530355896,1825699.0530355896,9.204160798801746e+24,9.204156329559324e+24,8.957987065454666e+18,9.732398282723631e+18,1.8823040485620604e+26,1716251.7871598047
641,641,2022-05-27,1828773.4410526317,1828773.441052632,9.232233004954754e+24,9.232228513529952e+24,8.97649749556485e+18,9.750908698207056e+18,1.8852946219835985e+26,1719382.3154385963
642,642,2022-05-28,1832513.328661528,1832513.328661528,9.26033262811841e+24,9.260328125418932e+24,8.99502600407816e+18,9.769437199285998e+18,1.8882734001632897e+26,1722509.4432375613
643,643,2022-05-29,1834606.0328556448,1834606.0328556448,9.288519758163048e+24,9.288515252949128e+24,9.01361221343606e+18,9.78802340698591e+18,1.8912440932741296e+26,1725639.844459979
644,644,2022-05-30,1836689.555477774,1836689.555477774,9.316729793302098e+24,9.316725301391132e+24,9.03221352610102e+18,9.806624728422654e+18,1.894196715838104e+26,1728766.333216661
645,645,2022-05-31,1838879.0443900733,1838879.0443900733,9.344987376888138e+24,9.344982857104728e+24,9.050846191563832e+18,9.82525737550676e+18,1.8971432369749604e+26,1731891.6434813002
646,646,2022-06-01,1842798.898251748,1842798.898251748,9.373315030063882e+24,9.373310491836182e+24,9.06952505995904e+18,9.843936231740051e+18,1.9001142606730467e+26,1735018.252797203
647,647,2022-06-02,1845712.502452698,1845712.502452698,9.401704425321852e+24,9.401699877035216e+24,9.088244640241716e+18,9.862655805390002e+18,1.9030363230347708e+26,1738145.221443588
648,648,2022-06-03,1848566.6402524544,1848566.6402524544,9.430113079394256e+24,9.430108524570424e+24,9.106976919524128e+18,9.88138808036188e+18,1.9060262169593853e+26,1741267.8716690042
649,649,2022-06-04,1851428.6294611616,1851428.6294611616,9.458602051709622e+24,9.45859748956752e+24,9.125762159561208e+18,9.90017331557339e+18,1.9089944285395865e+26,1744392.907277817
650,650,2022-06-05,1854271.679046952,1854271.679046952,9.487148687440124e+24,9.487144129086994e+24,9.144585422068268e+18,9.918996580578845e+18,1.9119463863081023e+26,1747517.8216538192
651,651,2022-06-06,1857132.5920868348,1857132.5920868348,9.515764176948212e+24,9.51575959231242e+24,9.163454085817784e+18,9.937865226997932e+18,1.9148861243984083e+26,1750643.824929972
652,652,2022-06-07,1859989.824641232,1859989.824641232,9.544384644677776e+24,9.544380062889552e+24,9.182326032138684e+18,9.956737175196484e+18,1.917818150829428e+26,1753763.9397969898
653,653,2022-06-08,1862851.1148459385,1862851.1148459385,9.57308818992534e+24,9.573083585665158e+24,9.201252758642604e+18,9.9756638868827e+18,1.9207712317571784e+26,1756886.6768207282
654,654,2022-06-09,1865717.829549424,1865717.829549424,9.601826992604073e+24,9.601822378491374e+24,9.22020273341607e+18,9.99461385515955e+18,1.923728280283466e+26,1760006.8211666085
655,655,2022-06-10,1868562.7706293704,1868562.7706293704,9.630671316847844e+24,9.6306666946e+24,9.239222287671255e+18,1.001363340405053e+19,1.9266914627312265e+26,1763131.9811188811
656,656,2022-06-11,1871437.9909186168,1871437.9909186168,9.659528738162132e+24,9.659524102127316e+24,9.25825047795622e+18,1.0032661585244555e+19,1.929650030820037e+26,1766252.1288857842
657,657,2022-06-12,1874292.5559452823,1874292.5559452823,9.688437321538755e+24,9.688432687886165e+24,9.277312403807752e+18,1.0051723512666894e+19,1.932596527922629e+26,1769371.3851280252
658,658,2022-06-13,1877125.1786965665,1877125.1786965665,9.717417394706316e+24,9.717412689701063e+24,9.29642146905301e+18,1.0070832530863178e+19,1.935559427346686e+26,1772491.928871759
659,659,2022-06-14,1879984.59181532,1879984.59181532,9.746426570537054e+24,9.7464219207075e+24,9.315549724197695e+18,1.0089960822389969e+19,1.938531960333093e+26,1775609.1885274572
660,660,2022-06-15,1882848.9397969896,1882848.9397969896,9.775545355283124e+24,9.775540690155375e+24,9.33475025396717e+18,1.010916134207202e+19,1.941481430254949e+26,1778731.796639832
661,661,2022-06-16,1885722.6750612103,1885722.6750612103,9.80467057637437e+24,9.804665894149507e+24,9.353955027774925e+18,1.0128366104606171e+19,1.944427276400775e+26,1781848.6764603008
662,662,2022-06-17,1888574.0511025551,1888574.0511025551,9.833905981401804e+24,9.833901291048922e+24,9.373232455368382e+18,1.0147643526840127e+19,1.9473467379251573e+26,1784970.9184459222
663,663,2022-06-18,1891421.245362268,1891421.245362268,9.863120418388346e+24,9.86311572705148e+24,9.392496056921475e+18,1.0166907127744395e+19,1.9502444726240804e+26,1788084.5138256913
664,664,2022-06-19,1894283.145403705,1894283.145403705,9.892435385933343e+24,9.89243068233333e+24,9.411825946954572e+18,1.0186237009691337e+19,1.9531658821857908e+26,1791202.410695561
665,665,2022-06-20,1897140.4023068857,1897140.4023068857,9.921823105997705e+24,9.921818392955992e+24,9.43120380900731e+18,1.0205614865518348e+19,1.95609075671622e+26,1794321.6242572528
666,666,2022-06-21,1900012.259685864,1900012.259685864,9.951235154339298e+24,9.951230427257645e+24,9.450597712794458e+18,1.022500876004775e+19,1.958981932330873e+26,1797437.0101221642
667,667,2022-06-22,1902848.8065642456,1902848.8065642456,9.980692691670278e+24,9.980687939633851e+24,9.47002161140119e+18,1.0244432642199646e+19,1.96188387857138e+26,1800550.813198324
668,668,2022-06-23,1905733.00560028,1905733.00560028,1.0010218044142746e+25,1.0010213292770637e+25,9.48949022638789e+18,1.0263901257624388e+19,1.964830878824132e+26,1803665.381519076
669,669,2022-06-24,1908593.990575916,1908593.990575916,1.0039825445165004e+25,1.0039820676152532e+25,9.50901294306999e+18,1.0283423962674674e+19,1.9677617194203784e+26,1806782.1961605584
670,670,2022-06-25,1916606.0648667605,1916606.0648667605,1.006947222584795e+25,1.0069467470903398e+25,9.528561626163603e+18,1.030297265504448e+19,1.970716367901493e+26,1809896.750350631
671,671,2022-06-26,1916005.8653375304,1916005.8653375304,1.0099166791895595e+25,1.0099162039936658e+25,9.548141818275375e+18,1.0322552849124927e+19,1.9736165083173628e+26,1813009.926547744
672,672,2022-06-27,1912486.402097902,1912486.402097902,1.0128927914647576e+25,1.012892313277654e+25,9.567765896970811e+18,1.0342176908096735e+19,1.97649651836842e+26,1816123.6814685315
673,673,2022-06-28,1917873.519049284,1917873.519049284,1.015873351518902e+25,1.0158728703027403e+25,9.587419303714386e+18,1.0361830294867112e+19,1.979427657235981e+26,1819235.6966095767
674,674,2022-06-29,1922893.038434661,1922893.038434661,1.018863062151687e+25,1.0188625824958092e+25,9.60713304812628e+18,1.0381544049567308e+19,1.98234736346074e+26,1822350.861285814
675,675,2022-06-30,1925749.7638840375,1925749.7638840373,1.021854023626653e+25,1.0218535418240348e+25,9.626855040421028e+18,1.040126602770674e+19,1.985225099992333e+26,1825460.9406217253
676,676,2022-07-01,1928611.5237928624,1928611.5237928624,1.0248507783779496e+25,1.0248502949601946e+25,9.646615232790268e+18,1.0421026209425988e+19,1.9881583511371625e+26,1828570.6613016096
677,677,2022-07-02,1931476.5557887373,1931476.5557887373,1.0278548785372805e+25,1.0278543948219137e+25,9.6664238597789e+18,1.0440834834452208e+19,1.991094376265153e+26,1831681.6169989507
678,678,2022-07-03,1934330.7232924693,1934330.7232924693,1.030867481873708e+25,1.0308670003593594e+25,9.686288555558316e+18,1.0460699544744835e+19,1.994007869422544e+26,1834794.9824868653
679,679,2022-07-04,1937181.0290514529,1937181.0290514529,1.0338835744188388e+25,1.0338830899746416e+25,9.706176258704337e+18,1.0480587228571834e+19,1.996915619370987e+26,1837905.5635281764
680,680,2022-07-05,1940036.191026989,1940036.191026989,1.0369030163186858e+25,1.0369025312789482e+25,9.726086047038837e+18,1.0500497012979423e+19,1.999798213784113e+26,1841013.2229232388
681,681,2022-07-06,1942893.196641008,1942893.196641008,1.0399311690832591e+25,1.0399306823801404e+25,9.74605327362804e+18,1.052046422860052e+19,2.0026271611048288e+26,1844123.4643107068
682,682,2022-07-07,1945748.6810375045,1945748.6810375045,1.0429611898108008e+25,1.042960701269777e+25,9.766032817310454e+18,1.0540443760164037e+19,2.005460480970545e+26,1847229.253066947
683,683,2022-07-08,1948609.2970989165,1948609.2970989165,1.046001816485582e+25,1.0460013266057486e+25,9.78608229516336e+18,1.0560493229189018e+19,2.008339990760029e+26,1850339.5319818244
684,684,2022-07-09,1951464.6418328087,1951464.6418328087,1.049046943351889e+25,1.0490464508971469e+25,9.806161446665814e+18,1.058057236371287e+19,2.01124254094694e+26,1853448.034627492
685,685,2022-07-10,1954326.562937063,1954326.562937063,1.0520953543871854e+25,1.0520948631029923e+25,9.82626225353094e+18,1.060067317829644e+19,2.014169985786537e+26,1856553.522027972
686,686,2022-07-11,1957196.139754816,1957196.139754816,1.055152749206122e+25,1.0551522587804634e+25,9.846422298240893e+18,1.0620833228667451e+19,2.0170652806842706e+26,1859661.7863397547
687,687,2022-07-12,1960026.7243432573,1960026.7243432573,1.058212340331776e+25,1.0582118464780502e+25,9.866596825097984e+18,1.0641007732920336e+19,2.01996688140171e+26,1862765.918388792
688,688,2022-07-13,1962925.3389238291,1962925.338923829,1.0612817455290191e+25,1.061281251070219e+25,9.886836064605465e+18,1.0661246968438036e+19,2.022865075052793e+26,1865873.63661775
689,689,2022-07-14,1965736.406130268,1965736.406130268,1.0643535975075347e+25,1.0643531029507543e+25,9.907091437855156e+18,1.068150234104166e+19,2.025745437319563e+26,1868977.469174504
690,690,2022-07-15,1968634.2436121807,1968634.2436121807,1.06743277383218e+25,1.0674322772321928e+25,9.92739510684491e+18,1.0701805996558789e+19,2.0286341042239493e+26,1872082.3412670635
691,691,2022-07-16,1971479.7113293584,1971479.7113293584,1.0705217192774166e+25,1.0705212204007392e+25,9.947763192084304e+18,1.0722174066785997e+19,2.0315185287694344e+26,1875190.6892318488
692,692,2022-07-17,1974336.787011173,1974336.787011173,1.0736082101866845e+25,1.073607711145122e+25,9.968115092448074e+18,1.0742525966062537e+19,2.0344070789869952e+26,1878290.217178771
693,693,2022-07-18,1977199.156512605,1977199.156512605,1.0767049402033533e+25,1.076704439573824e+25,9.988534508090444e+18,1.076294537123407e+19,2.0373023583867133e+26,1881393.674019608
694,694,2022-07-19,1980072.2268907565,1980072.2268907565,1.0798077087095054e+25,1.0798072077880525e+25,1.0008993740709417e+19,1.078340460192814e+19,2.0401994309474903e+26,1884496.825980392
695,695,2022-07-20,1982898.3677036,1982898.3677036,1.0829177115818771e+25,1.0829172095445836e+25,1.0029500675753191e+19,1.0803911529614211e+19,2.043082261818524e+26,1887600.8542467668
696,696,2022-07-21,1985814.1211060556,1985814.121106056,1.0860290948457448e+25,1.0860285912125187e+25,1.0050016712910338e+19,1.0824427556247996e+19,2.045971845019521e+26,1890699.9170458524
697,697,2022-07-22,1988630.4935427571,1988630.493542757,1.089152652526894e+25,1.0891521503310328e+25,1.0070613026515653e+19,1.0845023879331105e+19,2.0488556714578484e+26,1893804.747643979
698,698,2022-07-23,1991512.19273743,1991512.19273743,1.0922780857743823e+25,1.0922775803527711e+25,1.0091221707349766e+19,1.086563253889506e+19,2.0517538820231063e+26,1896905.093226257
699,699,2022-07-24,1994332.62394958,1994332.62394958,1.0954124417436189e+25,1.095411934899267e+25,1.0111889223394912e+19,1.088630004555885e+19,2.054650210877782e+26,1900007.93872549
700,700,2022-07-25,1997222.7299859552,1997222.7299859552,1.0985493097701464e+25,1.0985488025967235e+25,1.0132573303603442e+19,1.0906984123597527e+19,2.057523799466132e+26,1903106.92872191
701,701,2022-07-26,2000080.886641088,2000080.886641088,1.1016940834845744e+25,1.1016935760429248e+25,1.0153309512840432e+19,1.0927720331065866e+19,2.060407735834458e+26,1906207.38332752
702,702,2022-07-27,2002934.5293706292,2002934.5293706288,1.1048467551835175e+25,1.1048462462900463e+25,1.0174097800310809e+19,1.0948508608963131e+19,2.063296312962278e+26,1909309.276223776
703,703,2022-07-28,2005777.4149421256,2005777.4149421256,1.108000663507484e+25,1.1080001524985545e+25,1.0194894241918036e+19,1.0969305036621316e+19,2.066174889786179e+26,1912406.05015784
704,704,2022-07-29,2008673.6852756452,2008673.6852756448,1.111163303052899e+25,1.1111627920847416e+25,1.0215748256009425e+19,1.0990159050981548e+19,2.069036195321565e+26,1915505.060362875
705,705,2022-07-30,2011494.1410614525,2011494.1410614525,1.1143291537407458e+25,1.114328643197763e+25,1.0236623443936322e+19,1.101103424171199e+19,2.071919554664065e+26,1918600.8879189943
706,706,2022-07-31,2014382.4858441104,2014382.4858441104,1.1175041857677082e+25,1.117503672589602e+25,1.0257559172361925e+19,1.1031969952761946e+19,2.074770767868777e+26,1921699.359664453
707,707,2022-08-01,2017240.1231146967,2017240.1231146967,1.120682895351828e+25,1.1206823827916507e+25,1.0278519150098166e+19,1.1052929934572728e+19,2.0776670012192603e+26,1924795.0915468256
708,708,2022-08-02,2020061.32645928,2020061.32645928,1.1238704840368148e+25,1.1238699688121471e+25,1.0299537675415294e+19,1.107394844232057e+19,2.080565372384544e+26,1927893.1384131424
709,709,2022-08-03,2022947.174004193,2022947.174004193,1.1270663869065358e+25,1.1270658745947629e+25,1.0320611023333329e+19,1.1095021809445837e+19,2.083436498232176e+26,1930992.924877708
710,710,2022-08-04,2025795.7710885543,2025795.7710885543,1.1302606939790312e+25,1.1302601774708536e+25,1.0341673848781967e+19,1.1116084607223951e+19,2.086363734065216e+26,1934084.8456422824
711,711,2022-08-05,2028654.2174520069,2028654.2174520069,1.133465851785491e+25,1.133465332843678e+25,1.0362808222491396e+19,1.1137218964886323e+19,2.089263141403376e+26,1937180.945549738
712,712,2022-08-06,2031538.779334501,2031538.779334501,1.1366772169369383e+25,1.1366766974204677e+25,1.0383983526587611e+19,1.1158394265193322e+19,2.0921490212243577e+26,1940276.716287216
713,713,2022-08-07,2034388.1597197896,2034388.1597197896,1.1398964483805926e+25,1.1398959283577986e+25,1.0405210699942451e+19,1.1179621435209538e+19,2.095056879051401e+26,1943373.739754816
714,714,2022-08-08,2037259.2756813415,2037259.2756813413,1.1431159804926608e+25,1.1431154590396751e+25,1.0426439855863833e+19,1.120085058170043e+19,2.097906557462896e+26,1946464.7410901468
715,715,2022-08-09,2040079.340358272,2040079.340358272,1.1463418304562668e+25,1.1463413063355988e+25,1.0447710670837123e+19,1.1222121379083389e+19,2.10076608800204e+26,1949555.501580611
716,716,2022-08-10,2042895.1053921569,2042895.1053921569,1.149582219062436e+25,1.1495816941479432e+25,1.0469077351637844e+19,1.1243488054649735e+19,2.103641573100668e+26,1952653.863445378
717,717,2022-08-11,2045799.1194814292,2045799.1194814288,1.1528202500456132e+25,1.1528197257824096e+25,1.0490428486593905e+19,1.1264839193900304e+19,2.106533183324024e+26,1955743.659425368
718,718,2022-08-12,2048659.2013282068,2048659.2013282068,1.15606775672552e+25,1.156067232735388e+25,1.0511842103002649e+19,1.1286252812109648e+19,2.109410646362418e+26,1958836.189094722
719,719,2022-08-13,2051521.7141361255,2051521.7141361253,1.1593255565612183e+25,1.1593250283430292e+25,1.0533323591077716e+19,1.1307734272305484e+19,2.112288600081529e+26,1961932.197905759
720,720,2022-08-14,2054390.6701497736,2054390.6701497736,1.1625821770099358e+25,1.1625816497582265e+25,1.0554797302435785e+19,1.1329207990036386e+19,2.115161301370753e+26,1965020.7805642632
721,721,2022-08-15,2057257.6121593288,2057257.6121593288,1.1658472534631738e+25,1.165846727022245e+25,1.0576326771535096e+19,1.1350737464481876e+19,2.1180332680553103e+26,1968111.0817610065
722,722,2022-08-16,2060120.2969675849,2060120.2969675849,1.1691187919601196e+25,1.1691182622467051e+25,1.0597898850469837e+19,1.1372309521838293e+19,2.120905775903492e+26,1971201.1951899617
723,723,2022-08-17,2062985.9734079773,2062985.9734079773,1.1723991847511963e+25,1.1723986536062228e+25,1.0619529313413224e+19,1.1393939975342174e+19,2.123787881479597e+26,1974293.3635409377
724,724,2022-08-18,2065840.5117420256,2065840.5117420256,1.175681849399951e+25,1.1756813163505428e+25,1.0641174756676483e+19,1.1415585406047853e+19,2.126640138837049e+26,1977381.3760953385
725,725,2022-08-19,2068699.1233403212,2068699.1233403208,1.1789732535686789e+25,1.1789727210267443e+25,1.066287782714324e+19,1.1437288479860822e+19,2.1294965727615463e+26,1980471.3074772889
726,726,2022-08-20,2071557.8261021692,2071557.8261021688,1.1822705380920234e+25,1.1822700034553693e+25,1.0684619671866843e+19,1.145903031077213e+19,2.1323475163067432e+26,1983560.4608117568
727,727,2022-08-21,2074417.0419727175,2074417.0419727173,1.1855732437298817e+25,1.1855727096286457e+25,1.0706397262680648e+19,1.1480807905116404e+19,2.1352235680348903e+26,1986648.3976915008
728,728,2022-08-22,2077276.150052466,2077276.150052466,1.1888848938735922e+25,1.1888843582075731e+25,1.0728233832346892e+19,1.1502644464464683e+19,2.138087259143305e+26,1989738.3983910456
729,729,2022-08-23,2080134.1512075604,2080134.1512075604,1.1922010093736266e+25,1.1922004708146757e+25,1.0750099845964106e+19,1.1524510459006298e+19,2.1409828484261183e+26,1992826.269163458
730,730,2022-08-24,2082992.196853147,2082992.196853147,1.19551958588995e+25,1.1955190475079371e+25,1.0771982087187288e+19,1.1546392701396191e+19,2.1438298759489226e+26,1995910.148951049
731,731,2022-08-25,2085849.1920785136,2085849.1920785136,1.1988488742127072e+25,1.198848334375256e+25,1.079393496060207e+19,1.1568345565214007e+19,2.1466776158236628e+26,1998997.6954083424
732,732,2022-08-26,2088703.2224168128,2088703.2224168128,1.202186828060129e+25,1.2021862875627743e+25,1.0815944973305364e+19,1.1590355573565989e+19,2.149554926475928e+26,2002086.9810858143
733,733,2022-08-27,2091562.58714635,2091562.58714635,1.2055262698687886e+25,1.205525724867203e+25,1.083796479742225e+19,1.161237536798259e+19,2.152422467213319e+26,2005171.358016067
734,734,2022-08-28,2094427.6923344948,2094427.6923344948,1.2088757628216049e+25,1.2088752188632443e+25,1.0860050897413726e+19,1.163446147485295e+19,2.1552474437405143e+26,2008258.731358885
735,735,2022-08-29,2097294.8081761007,2097294.8081761007,1.2122271303991822e+25,1.2122265871780672e+25,1.0882149358425362e+19,1.1656559940725885e+19,2.158093366974233e+26,2011341.554157932
736,736,2022-08-30,2100158.806372549,2100158.806372549,1.2155860882833978e+25,1.2155855436246275e+25,1.0904297868884404e+19,1.1678708441705222e+19,2.16094035232386e+26,2014425.0836834733
737,737,2022-08-31,2103013.811103352,2103013.811103352,1.2189548455042511e+25,1.2189542984783532e+25,1.0926510994833578e+19,1.1700921552045875e+19,2.1638039587087608e+26,2017511.3254189943
738,738,2022-09-01,2105902.0841774363,2105902.0841774363,1.2223268290749251e+25,1.2223262810599169e+25,1.0948745394893711e+19,1.1723155945583954e+19,2.166615297927241e+26,2020594.245895913
739,739,2022-09-02,2108708.5716789346,2108708.5716789346,1.2257080167996942e+25,1.2257074690785397e+25,1.097104048589141e+19,1.1745451038519284e+19,2.1694335514188043e+26,2023679.3010865755
740,740,2022-09-03,2111591.1249127705,2111591.1249127705,1.2290919986439546e+25,1.2290914484007356e+25,1.0993354000932196e+19,1.1767764536929923e+19,2.172270918097208e+26,2026760.6350314023
741,741,2022-09-04,2114475.7201115373,2114475.7201115373,1.2324836551502028e+25,1.232483104005058e+25,1.1015718121648065e+19,1.1790128651698616e+19,2.1751235067032296e+26,2029842.688741722
742,742,2022-09-05,2117320.0409950945,2117320.0409950945,1.2358834285195463e+25,1.235882877270799e+25,1.103813576385285e+19,1.1812546293220258e+19,2.178003489408208e+26,2032925.844428872
743,743,2022-09-06,2120171.161821366,2120171.161821366,1.2392893116303248e+25,1.2392887598416896e+25,1.1060593692859888e+19,1.183500421866735e+19,2.1808416669253764e+26,2036008.2686514887
744,744,2022-09-07,2123068.024142757,2123068.024142757,1.242702771407517e+25,1.242702217682801e+25,1.1083101581372551e+19,1.1857512094413765e+19,2.1836840699482256e+26,2039091.277816655
745,745,2022-09-08,2125860.753765324,2125860.753765324,1.246118327001914e+25,1.2461177694270949e+25,1.1105623289418203e+19,1.1880033777072355e+19,2.1865284162197724e+26,2042169.919089317
746,746,2022-09-09,2128757.997550735,2128757.997550735,1.2495415951687276e+25,1.2495410369182156e+25,1.112819585311514e+19,1.1902606336313866e+19,2.1893405712466628e+26,2045249.2526242128
747,747,2022-09-10,2131620.332050385,2131620.332050385,1.252975691793187e+25,1.25297513321787e+25,1.115083981818586e+19,1.1925250299242869e+19,2.192154876738564e+26,2048332.0584324703
748,748,2022-09-11,2134499.7791798105,2134499.7791798105,1.2564131097482814e+25,1.2564125506295292e+25,1.1173505683658086e+19,1.194791616113176e+19,2.194970078232251e+26,2051411.5821941816
749,749,2022-09-12,2137313.94539727,2137313.94539727,1.2598559189814954e+25,1.2598553596820028e+25,1.11962070984834e+19,1.1970617574765292e+19,2.197780019381655e+26,2054489.6811340568
750,750,2022-09-13,2140135.6280615814,2140135.6280615814,1.2633081684167844e+25,1.263307605022956e+25,1.1218970760714484e+19,1.1993381209998885e+19,2.2005936960994584e+26,2057569.9601119664
751,751,2022-09-14,2143023.4938746938,2143023.4938746938,1.2667685414984306e+25,1.2667679799804031e+25,1.1241787989162383e+19,1.201619845081556e+19,2.203435600932253e+26,2060651.220861043
752,752,2022-09-15,2145888.1044148565,2145888.1044148565,1.270229675994332e+25,1.270229113353667e+25,1.1264610238272104e+19,1.203902069252276e+19,2.2062527807338703e+26,2063726.9110021023
753,753,2022-09-16,2148751.422889044,2148751.422889044,1.273698170532914e+25,1.2736976063966046e+25,1.1287481018500078e+19,1.206189146288866e+19,2.209034304211637e+26,2066802.8956734124
754,754,2022-09-17,2151609.178796361,2151609.178796361,1.2771787542627003e+25,1.2771781870975603e+25,1.1310431513207083e+19,1.2084841937623972e+19,2.2118453893855315e+26,2069883.342547236
755,755,2022-09-18,2154454.309014381,2154454.309014381,1.280660294471872e+25,1.280659727706031e+25,1.133338831480879e+19,1.2107798741858597e+19,2.2146530300388444e+26,2072958.3893370747
756,756,2022-09-19,2157326.6348099057,2157326.6348099057,1.2841512910901151e+25,1.284150722246786e+25,1.135640747068299e+19,1.2130817884034124e+19,2.217465759908009e+26,2076035.5409836064
757,757,2022-09-20,2160204.8875656743,2160204.8875656743,1.2876476677483593e+25,1.2876470977018062e+25,1.1379462101807653e+19,1.2153872507224895e+19,2.220302462469958e+26,2079111.1887915933
758,758,2022-09-21,2163032.665736217,2163032.665736217,1.2911536615075512e+25,1.2911530917334412e+25,1.1402580146785145e+19,1.217699055399884e+19,2.2230884679793337e+26,2082189.0460572224
759,759,2022-09-22,2165874.777621887,2165874.777621887,1.2946544731516575e+25,1.2946539028792794e+25,1.142566402160209e+19,1.2200074425530274e+19,2.225857918669475e+26,2085256.1343388285
760,760,2022-09-23,2168799.825341267,2168799.825341267,1.2981771079921809e+25,1.2981765365146045e+25,1.1448891795601684e+19,1.2223302191582951e+19,2.22863337219975e+26,2088336.0938046903
761,761,2022-09-24,2171622.907122905,2171622.907122905,1.3017015792456168e+25,1.3017010042799102e+25,1.147213167865772e+19,1.2246542051638737e+19,2.231436349164319e+26,2091411.4116620112
762,762,2022-09-25,2174490.623071529,2174490.623071529,1.3052328101816622e+25,1.3052322376548476e+25,1.1495416134139531e+19,1.2269826523202267e+19,2.234251968203785e+26,2094486.386395512
763,763,2022-09-26,2177315.529699511,2177315.529699511,1.3087692691751984e+25,1.3087686927471164e+25,1.1518735062719846e+19,1.2293145426058156e+19,2.237066486869854e+26,2097559.676100629
764,764,2022-09-27,2180240.126928471,2180240.126928471,1.3123140302995154e+25,1.3123134539170058e+25,1.1542108734418942e+19,1.231651909805775e+19,2.239858825770076e+26,2100633.945652174
765,765,2022-09-28,2183028.015739769,2183028.015739769,1.3158661887172764e+25,1.3158656110412691e+25,1.156553118286275e+19,1.233994153797241e+19,2.2426336262097428e+26,2103708.390696048
766,766,2022-09-29,2185891.08801956,2185891.08801956,1.3194199381379917e+25,1.3194193591983354e+25,1.158896412216318e+19,1.2363374468940511e+19,2.2454483262983305e+26,2106777.988822913
767,767,2022-09-30,2188748.3517675884,2188748.3517675884,1.322984938673944e+25,1.3229843502076465e+25,1.1612471249783943e+19,1.23868815337439e+19,2.2482595032446097e+26,2109851.074903745
768,768,2022-10-01,2191677.4411456515,2191677.4411456515,1.3265563748155483e+25,1.3265557933773245e+25,1.1636020812911198e+19,1.2410431143213316e+19,2.251051118961938e+26,2112923.476423332
